MarketID,eq_price,eq_quantity,optimalconsumersurplus,optimalproducersurplus,optimal_surplus,Number_players,default,mean_experience_robot,mean_experience_nonrobot,Quantity,ConsumerSurplus,ProducerSurplus,surplus,efficiency
1852002,100,6,192,192,384,5,0,0.2,0.8,1,-154,250,96,0.25
1854001,65,13,780,390,1170,10,0,2.0,8.0,13,484,626,1110,0.948717949
1854001,65,13,780,390,1170,10,0,2.0,9.0,13,283,857,1140,0.974358974
1854002,65,13,780,390,1170,10,0,2.8,6.9,13,145,965,1110,0.948717949
1854002,65,13,780,390,1170,10,0,2.8,7.9,12,493,612,1105,0.944444444
1854003,57,6,438,207,645,5,0,2.4,7.6,5,76,469,545,0.84496124
1854003,57,6,438,207,645,5,0,2.4,8.6,5,105,435,540,0.837209302
1855001,96,10,155,235,390,10,0,0.1,2.3,10,200,103,303,0.776923077
1855001,96,10,155,235,390,10,0,0.1,3.3,12,119,253,372,0.953846154
1855002,96,10,155,235,390,10,0,0.3,2.5,11,59,302,361,0.925641026
1855002,96,10,155,235,390,10,0,0.3,3.5,9,219,139,358,0.917948718
1855003,96,10,155,235,390,10,0,0.6,1.4,8,108,161,269,0.68974359
1855003,96,10,155,235,390,10,0,0.6,2.4,10,250,90,340,0.871794872
1855004,96,10,155,235,390,10,0,0.3,1.7,10,109,245,354,0.907692308
1855004,96,10,155,235,390,10,0,0.3,2.7,12,7,354,361,0.925641026
1855005,96,10,155,235,390,10,0,0.7,1.3,11,-167,530,363,0.930769231
1855005,96,10,155,235,390,10,0,0.7,2.3,11,121,224,345,0.884615385
1856001,78,24,600,300,900,16,0,0.1875,1.9375,11,-16,591,575,0.638888889
1856002,78,24,600,300,900,16,0,0.0625,1.9375,13,89,592,681,0.756666667
1856003,78,24,600,300,900,16,0,0.0,2.125,11,106,502,608,0.675555556
1856004,78,24,600,300,900,16,0,0.0,2.0625,12,170,474,644,0.715555556
1856005,78,24,600,300,900,16,0,0.3125,1.8125,12,170,474,644,0.715555556
1856006,78,24,600,300,900,16,0,0.125,2.0,13,-101,771,670,0.744444444
1856007,78,24,600,300,900,16,0,0.125,2.0625,14,31,670,701,0.778888889
1856008,78,24,600,300,900,16,0,0.3125,1.9375,14,216,469,685,0.761111111
1856009,78,24,600,300,900,16,0,0.3125,1.9375,11,153,469,622,0.691111111
1856010,78,24,600,300,900,16,0,1.0625,1.375,16,28,733,761,0.845555556
1856011,79,21,525,294,819,14,0,0.35714287,1.7142857,12,67,523,590,0.72039072
1857001,112,13,260,416,676,10,1,0.0,1.0,10,22,556,578,0.855029586
1857002,112,13,260,416,676,10,1,0.0,1.0,10,506,60,566,0.837278107
1857003,112,13,260,416,676,10,1,0.0,1.0,7,56,337,393,0.581360947
1858001,5,36,75,75,150,45,0,0.0,0.8,42,-9,102,93,0.62
1861001,120,6,105,195,300,17,0,0.0,4.0,7,120,86,206,0.686666667
1861001,120,6,105,195,300,17,0,0.0,5.0,8,233,17,250,0.833333333
1861001,120,6,105,195,300,17,0,0.0,6.0,6,103,154,257,0.856666667
1861001,120,6,105,195,300,17,0,0.0,7.0,5,48,202,250,0.833333333
1862001,113,28,658,1008,1666,28,0,0.0,2.0,24,690,762,1452,0.871548619
1863001,110,65,1504,2064,3568,50,0,0.3,3.08,71,83,3358,3441,0.96440583
1863001,110,65,1504,2064,3568,50,0,0.3,4.08,68,1106,2322,3428,0.960762332
1863001,110,65,1504,2064,3568,50,0,0.3,5.08,61,1734,1385,3119,0.874159193
1863003,112,35,843,1133,1976,24,0,0.125,3.125,26,1312,193,1505,0.761639676
1863003,112,38,897,1209,2106,26,0,0.115384616,4.076923,30,567,1201,1768,0.839506173
1865001,95,5,125,125,250,2,0,0.0,3.0,5,44,206,250,1.0
1867001,112,13,260,416,676,10,1,0.0,3.0,14,177,492,669,0.98964497
1867002,108,12,270,366,636,9,0,0.0,3.0,12,101,535,636,1.0
1868001,107,8,176,232,408,6,0,0.0,0.8333333,5,99,201,300,0.735294118
1868002,107,8,176,232,408,6,0,0.0,0.8333333,4,59,141,200,0.490196078
1868003,107,8,176,232,408,6,0,2.0,1.3333334,5,-69,391,322,0.789215686
1868004,99,6,180,174,354,5,0,0.0,1.0,4,125,147,272,0.768361582
1873001,103,25,725,725,1450,10,0,0.6,2.4,25,636,814,1450,1.0
1873001,103,25,725,725,1450,10,0,0.6,3.4,25,633,817,1450,1.0
1873001,103,25,725,725,1450,10,0,0.6,4.4,24,382,1052,1434,0.988965517
1873002,103,25,725,725,1450,10,0,0.6,2.1,21,666,644,1310,0.903448276
1873002,103,25,725,725,1450,10,0,0.6,3.1,21,338,976,1314,0.906206897
1873002,103,25,725,725,1450,10,0,0.6,4.1,20,791,479,1270,0.875862069
1873003,103,25,725,725,1450,10,0,0.3,2.7,24,820,610,1430,0.986206897
1873003,103,25,725,725,1450,10,0,0.3,3.7,25,419,1031,1450,1.0
1873003,103,25,725,725,1450,10,0,0.3,4.7,24,815,611,1426,0.983448276
1873004,98,15,540,468,1008,7,0,0.0,2.5714285,15,227,767,994,0.986111111
1873004,103,20,600,600,1200,8,0,0.0,3.125,17,729,399,1128,0.94
1873004,103,20,600,600,1200,8,0,0.0,4.125,15,352,708,1060,0.883333333
1876001,112,13,260,416,676,10,1,0.0,14.0,6,319,109,428,0.633136095
1876002,112,13,260,416,676,10,1,0.0,11.6,7,457,16,473,0.699704142
1876003,112,9,180,288,468,6,0,0.0,13.0,4,-11,293,282,0.602564103
1878001,99,24,672,948,1620,16,0,0.0,1.9375,23,521,1064,1585,0.978395062
1878002,99,24,672,948,1620,16,0,0.0625,1.9375,21,505,993,1498,0.924691358
1878003,99,24,672,948,1620,16,0,0.0,1.9375,22,645,910,1555,0.959876543
1878004,99,24,672,948,1620,16,0,0.125,1.8125,24,560,1060,1620,1.0
1878005,99,24,672,948,1620,16,0,0.0,1.9375,23,551,1048,1599,0.987037037
1878006,99,24,672,948,1620,16,0,0.1875,1.8125,21,744,759,1503,0.927777778
1878007,99,24,672,948,1620,16,0,0.1875,2.125,22,267,1297,1564,0.965432099
1879001,96,10,155,235,390,10,0,0.0,4.0,9,182,176,358,0.917948718
1879002,96,10,155,235,390,10,0,0.0,4.4,8,32,272,304,0.779487179
1879003,96,10,155,235,390,10,0,0.5,4.7,9,59,274,333,0.853846154
1879004,96,10,155,235,390,10,0,0.0,4.0,10,101,220,321,0.823076923
1879004,96,10,155,235,390,10,0,0.0,5.0,1,5,52,57,0.146153846
1879005,96,10,155,235,390,10,0,0.4,4.3,8,86,232,318,0.815384615
1879006,94,6,123,159,282,6,0,0.0,4.0,5,169,22,191,0.677304965
1880001,72,9,144,315,459,10,0,0.2,1.8,12,48,314,362,0.788671024
1880001,72,9,144,315,459,10,0,0.2,2.8,12,-94,496,402,0.875816993
1880002,72,9,144,315,459,10,0,0.3,1.6,12,220,132,352,0.766884532
1880002,72,9,144,315,459,10,0,0.3,2.6,11,-220,454,234,0.509803922
1883001,78,13,312,156,468,10,0,1.5,7.8,7,50,304,354,0.756410256
1883001,78,13,312,156,468,10,0,1.5,8.8,5,53,235,288,0.615384615
1883002,78,13,312,156,468,10,0,0.4,9.5,8,31,305,336,0.717948718
1883002,78,13,312,156,468,10,0,0.4,10.5,7,51,289,340,0.726495726
1883003,78,13,312,156,468,10,0,0.4,8.9,6,221,101,322,0.688034188
1883003,78,13,312,156,468,10,0,0.4,9.9,7,58,310,368,0.786324786
1883004,78,13,312,156,468,10,0,0.9,9.7,7,98,246,344,0.735042735
1883004,78,13,312,156,468,10,0,0.9,10.7,6,72,200,272,0.581196581
1883005,78,13,312,156,468,10,0,1.7,7.7,7,41,289,330,0.705128205
1883005,78,13,312,156,468,10,0,1.7,8.7,6,8,266,274,0.585470085
1884001,112,13,260,416,676,10,1,0.0,0.0,12,228,436,664,0.982248521
1884002,112,13,260,416,676,10,1,0.0,0.0,13,392,275,667,0.986686391
1884003,112,13,260,416,676,10,1,0.0,0.0,14,263,404,667,0.986686391
1884004,108,12,270,366,636,9,0,0.0,0.0,12,247,379,626,0.98427673
1885001,99,12,414,432,846,9,0,4.888889,3.1111112,6,223,234,457,0.540189125
1887001,108,9,198,270,468,10,0,0.8,17.2,8,239,147,386,0.824786325
1887001,108,9,198,270,468,10,0,0.8,18.2,7,153,243,396,0.846153846
1887001,108,9,198,270,468,10,0,0.8,19.2,8,143,198,341,0.728632479
1887002,108,9,198,270,468,10,0,1.8,12.6,8,255,185,440,0.94017094
1887002,108,9,198,270,468,10,0,1.8,13.6,8,150,203,353,0.754273504
1887002,108,9,198,270,468,10,0,1.8,14.6,7,148,217,365,0.77991453
1887003,108,9,198,270,468,10,0,0.8,16.6,9,147,300,447,0.955128205
1887003,108,9,198,270,468,10,0,0.8,17.6,6,102,290,392,0.837606838
1887003,108,9,198,270,468,10,0,0.8,18.6,7,103,318,421,0.89957265
1888001,100,51,1325,1275,2600,26,0,0.0,0.0,40,226,1940,2166,0.833076923
1888001,100,51,1325,1275,2600,26,0,0.0,1.0,42,802,1533,2335,0.898076923
1889001,112,13,260,416,676,10,1,0.0,1.0,11,287,342,629,0.930473373
1889001,112,13,260,416,676,10,1,0.0,2.0,13,233,422,655,0.968934911
1889002,112,13,260,416,676,10,1,0.0,1.0,10,443,95,538,0.795857988
1889002,112,13,260,416,676,10,1,0.0,2.0,12,-14,626,612,0.905325444
1889003,112,13,260,416,676,10,1,0.0,1.0,13,876,-229,647,0.957100592
1889003,112,13,260,416,676,10,1,0.0,2.0,12,-44,635,591,0.874260355
1889004,112,13,260,416,676,10,1,0.0,1.0,11,201,392,593,0.877218935
1889004,112,13,260,416,676,10,1,0.0,2.0,12,198,402,600,0.887573964
1889005,112,13,260,416,676,10,1,0.0,1.0,10,366,247,613,0.906804734
1889005,112,13,260,416,676,10,1,0.0,2.0,12,164,388,552,0.816568047
1889006,112,13,260,416,676,10,1,0.0,1.0,7,259,180,439,0.649408284
1889006,112,13,260,416,676,10,1,0.0,2.0,8,277,205,482,0.713017751
1889007,112,13,260,416,676,10,1,0.0,1.0,11,117,444,561,0.829881657
1889007,112,13,260,416,676,10,1,0.0,2.0,10,108,441,549,0.812130178
1889008,112,13,260,416,676,10,1,0.1,0.9,12,493,119,612,0.905325444
1889008,112,13,260,416,676,10,1,0.1,1.9,13,519,119,638,0.943786982
1889009,112,13,260,416,676,10,1,0.0,0.9,10,112,403,515,0.76183432
1889009,112,13,260,416,676,10,1,0.0,1.9,11,211,416,627,0.927514793
1889010,112,13,260,416,676,10,1,0.0,1.0,10,139,389,528,0.781065089
1889010,112,13,260,416,676,10,1,0.0,2.0,10,-53,522,469,0.693786982
1889011,112,13,260,416,676,10,1,0.0,1.0,12,209,421,630,0.931952663
1889011,112,13,260,416,676,10,1,0.0,2.0,12,159,421,580,0.857988166
1889012,112,13,260,416,676,10,1,0.1,0.9,12,210,437,647,0.957100592
1889012,112,13,260,416,676,10,1,0.1,1.9,13,304,349,653,0.965976331
1889013,112,13,260,416,676,10,1,0.0,1.0,6,-380,763,383,0.566568047
1889013,112,13,260,416,676,10,1,0.0,2.0,9,87,438,525,0.776627219
1889014,112,13,260,416,676,10,1,0.1,0.9,13,398,235,633,0.936390533
1889014,112,13,260,416,676,10,1,0.1,1.9,12,303,276,579,0.856508876
1889015,112,13,260,416,676,10,1,0.1,0.9,10,355,111,466,0.689349112
1889015,112,13,260,416,676,10,1,0.1,1.9,10,383,66,449,0.664201183
1889016,112,13,260,416,676,10,1,0.1,0.9,6,150,255,405,0.599112426
1889016,112,13,260,416,676,10,1,0.1,1.9,10,357,157,514,0.76035503
1889017,112,13,260,416,676,10,1,0.0,1.0,12,465,160,625,0.924556213
1889017,112,13,260,416,676,10,1,0.0,2.0,9,455,27,482,0.713017751
1889018,112,13,260,416,676,10,1,0.0,1.0,7,192,172,364,0.538461538
1889018,112,13,260,416,676,10,1,0.0,2.0,10,251,281,532,0.786982249
1889019,112,13,260,416,676,10,1,0.1,0.9,11,250,354,604,0.893491124
1889019,112,13,260,416,676,10,1,0.1,1.9,10,175,402,577,0.853550296
1889020,112,13,260,416,676,10,1,0.0,1.0,13,658,-5,653,0.965976331
1889020,112,13,260,416,676,10,1,0.0,2.0,9,178,284,462,0.683431953
1889021,112,13,260,416,676,10,1,0.0,1.0,10,242,305,547,0.809171598
1889021,112,13,260,416,676,10,1,0.0,2.0,11,189,350,539,0.797337278
1889022,112,13,260,416,676,10,1,0.1,0.9,11,337,230,567,0.838757396
1889022,112,13,260,416,676,10,1,0.1,1.9,13,293,363,656,0.970414201
1889023,112,13,260,416,676,10,1,0.0,1.0,9,403,155,558,0.825443787
1889023,112,13,260,416,676,10,1,0.0,2.0,12,449,158,607,0.897928994
1889024,112,13,260,416,676,10,1,0.0,1.0,10,445,123,568,0.840236686
1889024,112,13,260,416,676,10,1,0.0,2.0,11,417,219,636,0.940828402
1889025,112,13,260,416,676,10,1,0.0,1.0,12,372,265,637,0.942307692
1889025,112,13,260,416,676,10,1,0.0,2.0,11,235,383,618,0.914201183
1889026,112,13,260,416,676,10,1,0.0,1.0,9,123,387,510,0.75443787
1889026,112,13,260,416,676,10,1,0.0,2.0,11,29,563,592,0.875739645
1889027,112,13,260,416,676,10,1,0.0,1.0,12,369,251,620,0.917159763
1889027,112,13,260,416,676,10,1,0.0,2.0,11,227,247,474,0.701183432
1889028,112,13,260,416,676,10,1,0.0,1.0,14,429,230,659,0.974852071
1889028,112,13,260,416,676,10,1,0.0,2.0,13,338,323,661,0.977810651
1889029,112,13,260,416,676,10,1,0.0,1.0,12,497,134,631,0.933431953
1889029,112,13,260,416,676,10,1,0.0,2.0,11,350,184,534,0.789940828
1889030,112,13,260,416,676,10,1,0.0,1.0,10,292,251,543,0.803254438
1889030,112,13,260,416,676,10,1,0.0,2.0,12,506,91,597,0.883136095
1889031,112,13,260,416,676,10,1,0.0,1.0,9,147,332,479,0.708579882
1889031,112,13,260,416,676,10,1,0.0,2.0,12,106,531,637,0.942307692
1889032,112,13,260,416,676,10,1,0.0,1.0,12,433,107,540,0.798816568
1889032,112,13,260,416,676,10,1,0.0,2.0,9,317,175,492,0.727810651
1889033,112,13,260,416,676,10,1,0.0,1.0,12,262,299,561,0.829881657
1889033,112,13,260,416,676,10,1,0.0,2.0,10,-4,524,520,0.769230769
1889034,112,13,260,416,676,10,1,0.0,1.0,12,289,312,601,0.889053254
1889034,112,13,260,416,676,10,1,0.0,2.0,12,271,275,546,0.807692308
1889035,112,13,260,416,676,10,1,0.0,1.0,14,608,61,669,0.98964497
1889035,112,13,260,416,676,10,1,0.0,2.0,10,265,285,550,0.813609467
1889036,112,13,260,416,676,10,1,0.0,1.0,12,235,372,607,0.897928994
1889036,112,13,260,416,676,10,1,0.0,2.0,12,340,292,632,0.934911243
1889037,112,13,260,416,676,10,1,0.0,1.0,14,187,473,660,0.976331361
1889037,112,13,260,416,676,10,1,0.0,2.0,11,78,479,557,0.823964497
1889038,112,13,260,416,676,10,1,0.0,1.0,14,196,476,672,0.99408284
1889038,112,13,260,416,676,10,1,0.0,2.0,11,217,341,558,0.825443787
1889040,112,13,260,416,676,10,1,0.1,0.9,13,557,102,659,0.974852071
1889040,112,13,260,416,676,10,1,0.1,1.9,9,112,355,467,0.690828402
1889041,112,13,260,416,676,10,1,0.2,0.8,11,311,202,513,0.75887574
1889041,112,13,260,416,676,10,1,0.2,1.8,2,53,83,136,0.201183432
1891001,247,6,168,597,765,10,0,0.5,10.5,6,-9,704,695,0.908496732
1891002,247,6,168,597,765,10,0,0.3,10.7,4,167,519,686,0.896732026
1891003,247,6,168,597,765,10,0,0.5,10.5,6,164,601,765,1.0
1892001,95,10,135,225,360,10,0,0.1,1.9,10,126,194,320,0.888888889
1892001,95,10,135,225,360,10,0,0.1,2.9,10,27,288,315,0.875
1892002,95,10,135,225,360,10,0,0.7,2.3,10,144,130,274,0.761111111
1892002,95,10,135,225,360,10,0,0.7,3.3,10,184,20,204,0.566666667
1892003,95,10,135,225,360,10,0,0.1,1.9,12,42,294,336,0.933333333
1892003,95,10,135,225,360,10,0,0.1,2.9,9,190,86,276,0.766666667
1892004,95,10,135,225,360,10,0,0.2,1.8,10,51,248,299,0.830555556
1892004,95,10,135,225,360,10,0,0.2,2.8,7,84,122,206,0.572222222
1892005,95,10,135,225,360,10,0,0.6,1.4,11,134,177,311,0.863888889
1892005,95,10,135,225,360,10,0,0.6,2.4,8,78,182,260,0.722222222
1893001,133,39,2535,1755,4290,26,0,0.0,0.0,36,2585,1489,4074,0.94965035
1893001,133,39,2535,1755,4290,26,0,0.0,1.0,35,2655,1401,4056,0.945454545
1893001,133,39,2535,1755,4290,26,0,0.0,2.0,37,2654,1525,4179,0.974125874
1895001,78,13,312,156,468,10,0,1.0,4.1,6,82,220,302,0.645299145
1895001,78,13,312,156,468,10,0,1.0,5.1,9,7,397,404,0.863247863
1895002,78,13,312,156,468,10,0,0.3,3.8,7,34,308,342,0.730769231
1895002,78,13,312,156,468,10,0,0.3,4.8,6,-56,362,306,0.653846154
1895003,78,13,312,156,468,10,0,0.9,3.1,7,1,333,334,0.713675214
1895003,78,13,312,156,468,10,0,0.9,4.1,4,48,190,238,0.508547009
1895004,78,13,312,156,468,10,0,0.2,3.0,6,-2,292,290,0.61965812
1895004,78,13,312,156,468,10,0,0.2,4.0,8,32,368,400,0.854700855
1895005,78,13,312,156,468,10,0,0.7,4.3,6,79,255,334,0.713675214
1895005,78,13,312,156,468,10,0,0.7,5.3,7,76,278,354,0.756410256
1895006,78,13,312,156,468,10,0,1.6,2.9,8,-22,400,378,0.807692308
1895006,78,13,312,156,468,10,0,1.6,3.9,6,112,178,290,0.61965812
1896001,96,7,198,169,367,15,0,0.0,2.0,5,308,-95,213,0.580381471
1898001,116,17,306,578,884,12,0,0.0,1.0,14,132,668,800,0.904977376
1898002,116,17,306,578,884,12,0,0.0,1.0,17,408,472,880,0.995475113
1898003,112,15,330,510,840,11,0,0.0,0.8181818,12,647,79,726,0.864285714
1900001,100,25,650,650,1300,10,0,0.0,0.0,23,137,1115,1252,0.963076923
1900002,100,25,650,650,1300,10,0,0.0,0.0,23,583,681,1264,0.972307692
1900003,100,25,650,650,1300,10,0,0.0,0.0,20,-199,1353,1154,0.887692308
1900004,100,25,650,650,1300,10,0,0.0,0.0,25,-143,1443,1300,1.0
1902001,91,9,162,189,351,9,0,0.0,0.0,7,154,144,298,0.849002849
1902001,91,9,162,189,351,9,0,0.0,1.0,6,126,133,259,0.737891738
1902001,91,9,162,189,351,9,0,0.0,2.0,8,166,148,314,0.894586895
1904001,110,21,420,630,1050,15,0,1.0666667,2.2666667,10,177,468,645,0.614285714
1904002,110,21,420,630,1050,15,0,1.0666667,2.0666666,15,530,349,879,0.837142857
1904003,110,21,420,630,1050,15,0,1.0666667,2.7333333,12,354,310,664,0.632380952
1906001,107,4,100,126,226,10,0,0.0,2.5,3,64,16,80,0.353982301
1906002,107,4,100,126,226,10,0,0.0,3.6,4,-30,181,151,0.668141593
1906003,107,4,100,126,226,10,0,0.0,3.0,5,111,99,210,0.92920354
1906004,107,4,100,126,226,10,0,0.0,3.5,2,0,79,79,0.349557522
1906005,107,4,100,126,226,10,0,0.0,3.4,3,125,71,196,0.867256637
1907001,100,2,50,50,100,4,0,0.0,1.0,2,67,33,100,1.0
1909001,115,51,1887,1887,3774,34,0,0.0,2.0294118,49,1821,1881,3702,0.980922099
1911001,112,13,260,416,676,10,1,0.2,2.7,9,534,26,560,0.828402367
1911002,112,13,260,416,676,10,1,0.5,2.5,10,452,113,565,0.835798817
1911003,112,13,260,416,676,10,1,0.2,2.6,11,390,217,607,0.897928994
1911004,112,13,260,416,676,10,1,0.0,2.9,8,105,397,502,0.74260355
1911005,112,13,260,416,676,10,1,0.2,2.7,12,-247,838,591,0.874260355
1911006,112,13,260,416,676,10,1,0.2,2.6,5,309,91,400,0.591715976
1911007,112,13,260,416,676,10,1,0.2,2.7,6,326,125,451,0.667159763
1911008,97,3,114,111,225,3,0,0.33333334,2.6666667,3,198,22,220,0.977777778
1912001,112,13,260,416,676,10,1,0.3,1.7,12,306,315,621,0.918639053
1912002,112,13,260,416,676,10,1,0.5,2.0,13,271,395,666,0.985207101
1912003,112,13,260,416,676,10,1,0.3,1.7,12,307,325,632,0.934911243
1912004,112,13,260,416,676,10,1,0.4,2.6,10,234,351,585,0.865384615
1913001,108,29,1384,870,2254,25,0,0.0,3.0,27,709,1483,2192,0.972493345
1913001,108,29,1384,870,2254,25,0,0.0,4.0,31,958,1218,2176,0.965394854
1913001,108,29,1384,870,2254,25,0,0.0,5.0,25,1137,1002,2139,0.948979592
1913001,108,29,1384,870,2254,25,0,0.0,6.0,27,1294,865,2159,0.957852706
1913001,108,29,1384,870,2254,25,0,0.0,7.0,28,1181,970,2151,0.954303461
1914001,112,13,260,416,676,10,1,0.0,6.0,12,218,398,616,0.911242604
1914002,112,13,260,416,676,10,1,0.3,6.2,13,470,206,676,1.0
1914003,112,13,260,416,676,10,1,0.2,5.4,13,-105,768,663,0.980769231
1916001,124,15,375,585,960,10,0,0.0,1.0,13,234,682,916,0.954166667
1916002,124,15,375,585,960,10,0,0.3,0.7,14,200,732,932,0.970833333
1916003,124,15,375,585,960,10,0,0.0,1.0,13,210,646,856,0.891666667
1916005,124,15,375,585,960,10,0,0.0,1.0,13,76,850,926,0.964583333
1916006,124,15,375,585,960,10,0,0.1,0.9,14,582,361,943,0.982291667
1916007,124,15,375,585,960,10,0,0.2,0.8,13,271,643,914,0.952083333
1917001,112,13,260,416,676,10,1,3.0,0.0,13,320,310,630,0.931952663
1917001,112,13,260,416,676,10,1,3.0,1.0,14,369,292,661,0.977810651
1917001,112,13,260,416,676,10,1,3.0,2.0,9,267,300,567,0.838757396
1917002,112,13,260,416,676,10,1,3.0,0.0,9,59,456,515,0.76183432
1917002,112,13,260,416,676,10,1,3.0,1.0,14,129,522,651,0.963017751
1917002,112,13,260,416,676,10,1,3.0,2.0,5,63,301,364,0.538461538
1918001,112,13,260,416,676,10,1,0.0,4.3,9,325,176,501,0.74112426
1918002,112,13,260,416,676,10,1,0.0,3.6,10,81,497,578,0.855029586
1918003,112,13,260,416,676,10,1,0.0,4.3,13,84,571,655,0.968934911
1918004,112,13,260,416,676,10,1,0.0,3.9,9,141,402,543,0.803254438
1918005,112,13,260,416,676,10,1,0.0,3.1,12,464,143,607,0.897928994
1919001,100,7,170,170,340,14,0,0.0,5.0,7,259,81,340,1.0
1920001,105,12,276,330,606,9,0,0.0,1.0,10,47,445,492,0.811881188
1920002,105,9,225,285,510,7,0,0.0,1.0,9,69,411,480,0.941176471
1922002,112,13,260,416,676,10,1,0.0,1.0,12,-16,574,558,0.825443787
1922003,112,13,260,416,676,10,1,0.0,1.0,15,-154,814,660,0.976331361
1924001,125,26,650,325,975,32,0,0.90625,5.65625,19,535,201,736,0.754871795
1924001,125,26,650,325,975,32,0,0.90625,6.65625,26,546,291,837,0.858461538
1925001,112,13,260,416,676,10,1,0.0,2.0,10,362,227,589,0.871301775
1925001,112,13,260,416,676,10,1,0.0,3.0,14,364,303,667,0.986686391
1925002,112,13,260,416,676,10,1,0.0,2.0,7,186,282,468,0.692307692
1925002,112,13,260,416,676,10,1,0.0,3.0,7,228,234,462,0.683431953
1926001,111,4,132,156,288,9,0,0.0,4.0,2,1,131,132,0.458333333
1926001,111,4,132,156,288,9,0,0.0,5.0,4,-149,413,264,0.916666667
1926001,111,4,132,156,288,9,0,0.0,6.0,3,99,99,198,0.6875
1926001,111,4,132,156,288,9,0,0.0,7.0,3,36,142,178,0.618055556
1928001,78,13,312,156,468,10,0,0.8,10.7,10,219,179,398,0.85042735
1928001,78,13,312,156,468,10,0,0.8,11.7,9,118,240,358,0.764957265
1928002,78,13,312,156,468,10,0,0.7,6.8,9,211,159,370,0.790598291
1928002,78,13,312,156,468,10,0,0.7,7.8,12,287,125,412,0.88034188
1928003,78,13,312,156,468,10,0,1.6,8.4,11,221,213,434,0.927350427
1928003,78,13,312,156,468,10,0,1.6,9.4,10,113,235,348,0.743589744
1928004,78,13,312,156,468,10,0,1.5,10.5,11,137,237,374,0.799145299
1928004,78,13,312,156,468,10,0,1.5,11.5,8,169,159,328,0.700854701
1929001,112,13,260,416,676,10,1,0.0,0.0,12,297,276,573,0.847633136
1929002,112,13,260,416,676,10,1,0.0,0.0,11,-86,647,561,0.829881657
1929003,112,13,260,416,676,10,1,0.0,0.0,10,475,70,545,0.806213018
1931001,116,17,306,578,884,12,0,0.0,2.8333333,18,137,745,882,0.997737557
1932001,112,13,260,416,676,10,1,0.0,1.0,13,261,403,664,0.982248521
1932002,112,13,260,416,676,10,1,0.0,1.0,11,327,320,647,0.957100592
1932003,112,13,260,416,676,10,1,0.0,1.0,11,173,463,636,0.940828402
1932004,112,13,260,416,676,10,1,0.0,1.0,11,361,274,635,0.939349112
1932005,112,13,260,416,676,10,1,0.0,1.0,13,398,248,646,0.955621302
1932006,112,13,260,416,676,10,1,0.0,1.0,12,28,596,624,0.923076923
1932007,112,13,260,416,676,10,1,0.1,0.9,11,289,308,597,0.883136095
1932008,112,13,260,416,676,10,1,0.2,0.8,9,354,204,558,0.825443787
1932009,112,13,260,416,676,10,1,0.0,1.0,9,290,258,548,0.810650888
1932010,112,13,260,416,676,10,1,0.0,1.0,10,306,290,596,0.881656805
1932011,112,13,260,416,676,10,1,0.0,1.0,12,364,239,603,0.892011834
1932012,112,13,260,416,676,10,1,0.0,1.0,12,160,480,640,0.946745562
1932013,112,13,260,416,676,10,1,0.1,0.9,13,410,227,637,0.942307692
1932014,112,13,260,416,676,10,1,0.0,1.0,12,325,321,646,0.955621302
1932015,112,13,260,416,676,10,1,0.0,1.0,11,201,456,657,0.971893491
1932016,112,13,260,416,676,10,1,0.0,1.0,11,361,235,596,0.881656805
1932017,112,13,260,416,676,10,1,0.0,1.0,12,440,198,638,0.943786982
1935001,116,17,306,578,884,12,0,1.5833334,4.4166665,15,507,341,848,0.959276018
1935001,116,17,306,578,884,12,0,1.5833334,5.4166665,16,496,380,876,0.990950226
1935002,116,17,306,578,884,12,0,1.0,5.0,15,595,249,844,0.954751131
1935002,116,17,306,578,884,12,0,1.0,6.0,15,457,399,856,0.968325792
1936001,100,51,1275,1275,2550,35,0,0.0,1.0285715,50,1154,1369,2523,0.989411765
1936002,100,51,1275,1275,2550,35,0,0.0,0.85714287,42,1244,915,2206,0.865098039
1937001,94,12,342,264,606,9,0,3.0,13.444445,12,245,347,592,0.97689769
1937001,94,12,342,264,606,9,0,3.0,14.444445,14,125,433,558,0.920792079
1939001,115,30,600,1050,1650,30,0,0.0,1.0,17,348,789,1137,0.689090909
1940001,114,30,645,1050,1695,20,0,0.05,0.95,28,486,1163,1649,0.972861357
1940001,114,30,645,1050,1695,20,0,0.05,1.95,25,789,741,1530,0.902654867
1940002,114,30,645,1050,1695,20,0,0.0,1.0,18,924,304,1228,0.724483776
1940002,114,30,645,1050,1695,20,0,0.0,2.0,28,811,832,1643,0.969321534
1940003,114,30,645,1050,1695,20,0,0.1,0.9,22,712,698,1410,0.831858407
1940003,114,30,645,1050,1695,20,0,0.1,1.9,29,887,782,1669,0.984660767
1940004,114,30,645,1050,1695,20,0,0.0,1.0,26,938,599,1537,0.906784661
1940004,114,30,645,1050,1695,20,0,0.0,2.0,26,753,785,1538,0.907374631
1940005,114,30,645,1050,1695,20,0,0.1,0.9,23,809,684,1493,0.880825959
1940005,114,30,645,1050,1695,20,0,0.1,1.9,28,211,1437,1648,0.972271386
1940006,114,30,645,1050,1695,20,0,0.1,0.9,27,862,731,1593,0.939823009
1940006,114,30,645,1050,1695,20,0,0.1,1.9,24,1236,216,1452,0.856637168
1940007,114,30,645,1050,1695,20,0,0.05,0.95,26,145,1398,1543,0.910324484
